premise,hypo,generated_hypo
"<t> Die-cutters are much safer when fully automated, but building computerized loading and unloading features into the machine adds cost. </t> <g> ( <pointer:0> contrast-01 :ARG1 ( <pointer:1> cause-01 :ARG0 ( <pointer:2> and :op1 ( <pointer:3> sunlight :ARG1-of ( <pointer:4> direct-02 ) ) :op2 ( <pointer:5> stuff ) ) ) :ARG2 ( <pointer:6> contrast-01 :ARG1 ( <pointer:7> find-01 :polarity - :ARG0 ( <pointer:8> i ) :ARG1 ( <pointer:9> bad-07 :ARG1 ( <pointer:10> it ) :ARG2-of ( <pointer:11> have-degree-91 :ARG1 <pointer:10> :ARG3 ( <pointer:12> too ) ) ) :ARG1-of ( <pointer:13> cause-01 :ARG0 ( <pointer:14> and :op1 ( <pointer:15> live-01 :ARG0 ( <pointer:16> we ) :location ( <pointer:17> house :poss <pointer:16> ) :duration ( <pointer:18> about :op1 ( <pointer:19> temporal-quantity :quant 13 :unit ( <pointer:20> year ) ) ) :ARG1-of ( <pointer:21> suppose-01 :ARG0 <pointer:8> ) ) :op2 ( <pointer:22> paint-02 :frequency 1 :ARG0 <pointer:16> :ARG1 <pointer:17> :mod ( <pointer:23> only ) :ARG1-of ( <pointer:24> real-04 ) ) :op3 ( <pointer:25> know-01 :ARG0 ( <pointer:26> you ) :ARG1 ( <pointer:27> and :op1 ( <pointer:28> new-01 :ARG1 <pointer:17> :time ( <pointer:29> buy-01 :ARG0 <pointer:16> :ARG1 <pointer:17> ) ) :op2 ( <pointer:30> paint-02 :frequency 1 :ARG0 <pointer:16> :ARG1 <pointer:17> :time ( <pointer:31> since :op1 <pointer:29> ) ) :concession-of ( <pointer:32> probable :domain ( <pointer:33> be-temporally-at-91 :ARG1 ( <pointer:34> paint-02 :ARG0 <pointer:16> :mod ( <pointer:35> again ) ) :ARG2 ( <pointer:36> after :op1 ( <pointer:37> now ) :quant ( <pointer:38> couple :op1 ( <pointer:39> temporal-quantity :quant 1 :unit ( <pointer:40> year ) ) ) ) ) ) ) ) ) ) :ARG1-of ( <pointer:41> real-04 ) ) ) ) "",</g> [EOS]",Fully automatic die-cutters are safer than other equipment.," Die-cutters are safer when fully automated. , building computerized"
"<t> However, some recent studies explore the connection between development of linguistic gender and sex/gender, and the question of anatomically determined language is fashionable.) </t> <g> ( <pointer:0> ready-02 :ARG1 ( <pointer:1> he ) :time ( <pointer:2> come-about-06 :ARG1 ( <pointer:3> revolution-03 :ARG0 ( <pointer:4> modernist ) :mod ( <pointer:5> next ) ) ) )  </g> [EOS]",There are studies examining the connection between a person's gender and linguistic gender.," The question of anatomically determined language is fashionable. , some recent"
<t> Bin Ladin had to tell the Libyans who had been part of his Islamic army that he could no longer protect them and that they had to leave the country. </t> <g> ( <pointer:0> have-degree-91 :ARG1 ( <pointer:1> amr-unknown ) :ARG2 ( <pointer:2> bad-07 :ARG1 <pointer:1> ) :ARG3 ( <pointer:3> most ) :mod ( <pointer:4> um-hum :mode expressive ) :mod ( <pointer:5> then ) )  </g> [EOS],The Libyans had to leave the country since Bin Laden couldn't protect them., Bin Ladin told the Libyans that they had to leave. 
"<t> I love them all to death, but what they do, doesn't like reflect who I am-- </t> <g> ( <pointer:0> envision-01 :ARG0 ( <pointer:1> and :op1 ( <pointer:2> person :ARG0-of ( <pointer:3> have-org-role-91 :ARG2 ( <pointer:4> officer :mod ( <pointer:5> chief ) :mod ( <pointer:6> executive ) ) ) ) :op2 ( <pointer:7> person :ARG0-of ( <pointer:8> have-org-role-91 :ARG2 ( <pointer:9> officer :mod ( <pointer:10> chief ) :mod ( <pointer:11> finance ) ) ) ) ) :ARG1 ( <pointer:12> make-02 :ARG0 <pointer:1> :ARG1 ( <pointer:13> organization :domain ( <pointer:14> company :wiki <lit> Pfizer UK </lit> :name ( <pointer:15> name :op1 <lit> Pfizer </lit> ) ) :mod ( <pointer:16> finance :mod ( <pointer:17> corporate ) ) :mod ( <pointer:18> preeminent ) :location ( <pointer:19> industry ) ) ) )  </g> [EOS]",I love them but their actions do not reflect on myself.," I love them all, but what they do doesn't reflect who i am. "
"<t> Chapter 3, Generalizations, treats with good sense methods that can be employed to avoid sexism in a wide variety of constructions. </t> <g> ( <pointer:0> possible-01 :polarity - )  </g> [EOS]",Third chapter is describing how to avoid sexism.," Chapter 3, Generalizations treats with good sense methods that can be employed to avoid sexism"
"<t> Because a reduction in the I/S ratio means that changes in sales will be matched by a smaller change in inventories, a lower ratio also implies lower inventory volatility. </t> <g> ( <pointer:0> precedent :polarity - :mod ( <pointer:1> history ) :domain ( <pointer:2> call-up-08 :ARG0 ( <pointer:3> empire :mod ( <pointer:4> large ) ) :ARG1 ( <pointer:5> quit-01 :ARG0 <pointer:3> ) :ARG1-of ( <pointer:6> cause-01 :ARG0 ( <pointer:7> possible-01 :polarity - :ARG1 ( <pointer:8> compete-01 :ARG0 <pointer:3> :manner ( <pointer:9> or :op1 ( <pointer:10> economy ) :op2 ( <pointer:11> technology ) ) ) ) ) ) :ARG1-of ( <pointer:12> simple-02 ) )  </g> [EOS]",A lower I/S ratio results in lower inventory volatility and changes in sales will result in smaller changes in inventories., A reduction in the I/S ratio means that changes will be matched by a smaller
"<t> She might add that there is a 50 percent probability that demand will fall between six and thirteen units. </t> <g> ( <pointer:0> suspect-01 :ARG0 ( <pointer:1> person :mod ( <pointer:2> country :wiki <lit> United States </lit> :name ( <pointer:3> name :op1 <lit> America </lit> ) ) :quant ( <pointer:4> many ) ) :ARG1 ( <pointer:5> and :op1 ( <pointer:6> infiltrate-01 :ARG0 ( <pointer:7> person :mod ( <pointer:8> political-movement :wiki <lit> Communism </lit> :name ( <pointer:9> name :op1 <lit> communism </lit> ) ) ) :ARG1 ( <pointer:10> city :wiki <lit> Washington, D.C. </lit> :name ( <pointer:11> name :op1 <lit> Washington </lit> ) ) ) :op2 ( <pointer:12> subvert-01 :ARG0 <pointer:7> :ARG1 ( <pointer:13> democracy :poss ( <pointer:14> we ) ) :time ( <pointer:15> about-to ) ) ) :time ( <pointer:16> deep-02 :ARG1 ( <pointer:17> war :wiki <lit> Cold War </lit> :name ( <pointer:18> name :op1 <lit> Cold </lit> :op2 <lit> War </lit> ) ) ) )  </g> [EOS]",She might add that there's a 50 percent chance the demand would fall between six and thirteen units., Demand will fall between six and thirteen units.  She might add that there is
"<t> Partnership with YMCA of Liberia - In 1998, we continued our efforts to help the YMCA of Liberia re-establish after 7 years of civil war. </t> <g> ( <pointer:0> discuss-01 :ARG0 ( <pointer:1> we ) :ARG1 ( <pointer:2> angle :mod ( <pointer:3> political-movement :wiki <lit> Nazism </lit> :name ( <pointer:4> name :op1 <lit> Nazism </lit> ) ) ) :duration ( <pointer:5> brief ) )  </g> [EOS]",The YMCA has become involved with Liberia to help them recover from war. ," We helped the YMCA of Liberia rebuild after 7 years. ,"
<t> 'Cause we have got confirmation-  He did not land. </t> <g> ( <pointer:0> replace-01 :ARG1 ( <pointer:1> unit :mod 5 :ARG2-of ( <pointer:2> exclude-01 :ARG1 ( <pointer:3> turbine ) ) ) :location ( <pointer:4> facility :wiki <lit> Hazelwood Power Plant </lit> :name ( <pointer:5> name :op1 <lit> Hawthorn </lit> :op2 <lit> Power </lit> :op3 <lit> Station </lit> ) :poss ( <pointer:6> company :wiki <lit> Kansas City Power and Light </lit> :name ( <pointer:7> name :op1 <lit> Kansas </lit> :op2 <lit> City </lit> :op3 <lit> Power </lit> :op4 <lit> and </lit> :op5 <lit> Light </lit> ) ) ) :time ( <pointer:8> after :quant ( <pointer:9> under :op1 ( <pointer:10> temporal-quantity :quant 22 :unit ( <pointer:11> month ) ) ) ) )  </g> [EOS],It was confirmed that he did not land., We have confirmed that he did not land. ...after 22 months of
"<t> And it was one afternoon I was out playing on the uh, sidewalk and uh Mom was, Mom was in the kitchen doing something and I was, I guess pretending to act like a salesman and I went up to the front door and rang the doorbell. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> see-01 :ARG0 ( <pointer:2> you ) :ARG1 ( <pointer:3> thing :mod ( <pointer:4> kind :mod ( <pointer:5> this ) ) ) ) :op2 ( <pointer:6> know-01 :ARG0 <pointer:2> :ARG1 ( <pointer:7> possible-01 :ARG1 ( <pointer:8> do-02 :ARG0 <pointer:2> :ARG1 ( <pointer:9> anything :mod ( <pointer:10> bit :mod ( <pointer:11> little ) ) ) ) ) ) :ARG0-of ( <pointer:12> help-01 :degree ( <pointer:13> so ) ) )  </g> [EOS]","I was playing outside and rang the doorbell, pretending to be a salesman.", I went to the door and pretended that it was a salesman.  And one
"<t> About five minutes after the hijacking began, Betty Ong contacted the American Airlines Southeastern Reservations Office in Cary, North Carolina, via an AT&amp;T airphone to report an emergency aboard the flight. </t> <g> ( <pointer:0> clue :quant 2 :location ( <pointer:1> state :wiki <lit> Pennsylvania </lit> :name ( <pointer:2> name :op1 <lit> Pennsylvania </lit> ) ) :domain ( <pointer:3> say-01 :li 1 :ARG0 ( <pointer:4> boy ) :ARG1 ( <pointer:5> and :op1 ( <pointer:6> go-02 :ARG0 <pointer:4> :ARG4 ( <pointer:7> dance-01 :mod ( <pointer:8> dinner ) ) ) :op2 ( <pointer:9> kill-01 :ARG0 <pointer:4> :ARG1 ( <pointer:10> person :quant ( <pointer:11> some ) ) ) ) ) )  </g> [EOS]","The American Airlines Southeastern Reservations Office in Car, North Carolina was contacted about an emergency on the flight.", Betty Ong called the American Airlines Southeastern Reservations Office to report an emergency aboard.
<t> Well that was for Dad. </t> <g> ( <pointer:0> frown-01 :ARG0 ( <pointer:1> person :wiki <lit> Alistair Tuppence </lit> :name ( <pointer:2> name :op1 <lit> Tuppence </lit> ) ) :manner ( <pointer:3> severe ) :topic ( <pointer:4> do-02 :ARG0 ( <pointer:5> you ) :ARG1 ( <pointer:6> amr-unknown ) :ARG2 ( <pointer:7> it ) ) )  </g> [EOS],That was done for Dad.," That was for Dad. ,hsaydahhohohohe"
"<t> The pilots knew their mission was to divert aircraft, but did not know that the threat came from hijacked airliners. </t> <g> ( <pointer:0> build-01 :ARG0 ( <pointer:1> he ) :ARG1 ( <pointer:2> palace :wiki - :name ( <pointer:3> name :op1 <lit> Iolani </lit> ) :ARG1-of ( <pointer:4> tour-01 :ARG1-of ( <pointer:5> possible-01 ) :location ( <pointer:6> city :wiki <lit> Honolulu </lit> :name ( <pointer:7> name :op1 <lit> Honolulu </lit> ) ) :mod ( <pointer:8> still ) ) ) :time ( <pointer:9> year :mod ( <pointer:10> next ) ) )  </g> [EOS]",Pilots were unaware that the planes were hijacked.," The pilots knew their mission was to divert aircraft, but did not know that the threat"
"<t> Between 8:25 and 8:32, in accordance with the FAA protocol, Boston Center managers started notifying their chain of command that American 11 had been hijacked. </t> <g> ( <pointer:0> gap :li 3 :mod ( <pointer:1> between :op1 ( <pointer:2> productive-03 :ARG0 ( <pointer:3> woman ) ) :op2 ( <pointer:4> productive-03 :ARG0 ( <pointer:5> man ) ) ) )  </g> [EOS]",The American 11 flight was hijacked before 8:32.," The chain of command was informed that American 11 had been hijacked. ,"
"<t> Definitely the freedom, definitely the freedom. </t> <g> ( <pointer:0> come-01 :ARG1 ( <pointer:1> advance-01 :ARG1 ( <pointer:2> technology ) ) :manner ( <pointer:3> wave-04 :ARG1 <pointer:1> :ARG1-of ( <pointer:4> crest-01 ) :ARG1-of ( <pointer:5> subside-01 :time ( <pointer:6> eventual ) ) ) :ARG1-of ( <pointer:7> general-02 ) )  </g> [EOS]",It was surely the freedom.," The freedom, definitely the free. ...what about it? It's"
<t> Use of continuous review allows retailers to achieve a higher service level with a lower amount of inventory. </t> <g> ( <pointer:0> establish-01 :ARG1 ( <pointer:1> group :ARG0-of ( <pointer:2> work-01 ) ) :purpose ( <pointer:3> and :op1 ( <pointer:4> coordinate-01 :ARG0 <pointer:1> :ARG1 ( <pointer:5> train-01 :location ( <pointer:6> state ) ) ) :op2 ( <pointer:7> focus-01 :ARG0 <pointer:1> :ARG2 ( <pointer:8> establish-01 :ARG0 <pointer:1> :ARG1 ( <pointer:9> website :mod ( <pointer:10> state ) ) ) ) :op3 ( <pointer:11> continue-01 :ARG0 <pointer:1> :ARG1 ( <pointer:12> and :op1 ( <pointer:13> coordinate-01 :ARG0 <pointer:1> :ARG1 ( <pointer:14> matter :topic ( <pointer:15> technology ) ) ) :op2 ( <pointer:16> share-01 :ARG0 <pointer:1> :ARG1 <pointer:14> ) ) ) ) )  </g> [EOS],Retailers can gain a higher service level with ongoing review., Using continuous review allows retailers to achieve a higher service level with less inventory. 
<t> I guarantee you'll feel good knowing you've helped us touch a heart. </t> <g> ( <pointer:0> simplify-01 :li 1 :ARG0 ( <pointer:1> law :wiki <lit> Leland Act </lit> :name ( <pointer:2> name :op1 <lit> Leland </lit> :op2 <lit> Act </lit> ) ) :ARG1 ( <pointer:3> define-01 :ARG1 ( <pointer:4> household ) ) )  </g> [EOS],I swear you will enjoy knowing you've helped touch somebedoy.," I guarantee you'll feel good knowing we touched a heart. , simplify"
<t> The Secret Service initiated a number of security enhancements around the White House complex. </t> <g> ( <pointer:0> drive-01 :ARG0 ( <pointer:1> they :ARG0-of ( <pointer:2> try-01 :ARG1 ( <pointer:3> keep-02 :ARG0 <pointer:1> :ARG1 ( <pointer:4> cool-06 :ARG1 <pointer:5> ) ) ) ) :ARG1 ( <pointer:5> it ) :path ( <pointer:6> around :op1 ( <pointer:7> country ) ) :manner ( <pointer:8> truck :mod ( <pointer:9> ice-cream ) :mod ( <pointer:10> dilapidated ) ) )  </g> [EOS],White House gained improvements by enhanced security.," The Secret Service made changes to the White House. , they initiated a"
<t> Wisdom on the scone -pronunciation issue was shown by Sir Ernest Gowers in his 1965 revision of H.W. </t> <g> ( <pointer:0> ply-02 :ARG0 ( <pointer:1> craft :ARG1-of ( <pointer:2> draft-02 :ARG1-of ( <pointer:3> low-04 ) ) :mod ( <pointer:4> tradition ) :mod ( <pointer:5> this ) ) :ARG1 ( <pointer:6> water ) :manner ( <pointer:7> and :op1 ( <pointer:8> easy-05 ) :op2 ( <pointer:9> quiet-04 ) ) :ARG1-of ( <pointer:10> guide-01 :ARG0 ( <pointer:11> person :ARG0-of ( <pointer:12> pilot-01 ) :ARG0-of ( <pointer:13> experience-01 ) ) ) )  </g> [EOS],Sir Ernest Gowers wrote wisely on the subject of scone-pronunciation., Sir Ernest Gowers revised H.W in 1965  explains the wisdom on
"<t> By 9:08, the mission crew commander at NEADS learned of the second explosion at the World Trade Center and decided against holding the fighters in military airspace away from  </t> <g> ( <pointer:0> tell-01 :ARG0 ( <pointer:1> i ) :ARG1 ( <pointer:2> and :op1 ( <pointer:3> thing :ARG1-of ( <pointer:4> buy-01 :polarity - :ARG0 <pointer:1> ) ) :op2 ( <pointer:5> buy-01 :polarity - :ARG0 <pointer:1> :ARG1 ( <pointer:6> car :ARG0-of ( <pointer:7> have-03 :ARG1 ( <pointer:8> belt :mod ( <pointer:9> seat ) :location ( <pointer:10> under :op1 ( <pointer:11> door ) ) :ARG1-of ( <pointer:12> hook-01 ) ) ) ) ) ) :ARG2 ( <pointer:13> you ) )  </g> [EOS]",The commander elected to stop restraining the fighters., The commander at NEADS decided not to hold the fighters in military airspace. 
"<t> Let us now pass on to the names of some clothing items that Texans borrowed and then passed on to the rest of the  sombrero, mantilla, poncho, rebozo, serape , and huarache .  A number of animals and vegetables followed the same  avocado from aguacate; mesquite; sapodilla from zapote; guayule; coyote; armadillo; ocelot from ocelote; chaparral ; and javalina from jabalina .  Since cattle ranching is common to both sides of the border, it should come as no surprise that there has been an exchange of ranch-related  lariat from la reata; bronco; lasso from lazo; rodeo; chaps from chaparreras; charro; hackamore from j?¡quima; mustang from mestengo ; and quirt from cuerda or cuarta . </t> <g> ( <pointer:0> look-01 :mode imperative :ARG0 ( <pointer:1> you ) :ARG1 ( <pointer:2> thing :ARG1-of ( <pointer:3> do-02 :ARG0 ( <pointer:4> we ) :ARG2 ( <pointer:5> country :wiki <lit> Iraq </lit> :name ( <pointer:6> name :op1 <lit> Iraq </lit> ) ) ) ) :mod ( <pointer:7> just ) )  </g> [EOS]",The Texans took many names from Mexican items and foods. , Texans borrowed clothing items.  explains why cattle ranching is common in both
"<t> I mean, just mostly because my family lives up there and I enjoy being up there. </t> <g> ( <pointer:0> say-01 :ARG0 ( <pointer:1> they ) :ARG1 ( <pointer:2> and :op1 ( <pointer:3> cause-01 :ARG0 ( <pointer:4> amr-unknown ) :ARG1 ( <pointer:5> buy-01 :polarity - :ARG0 ( <pointer:6> you ) ) ) :op2 ( <pointer:7> cause-01 :ARG0 ( <pointer:8> amr-unknown ) :ARG1 ( <pointer:9> try-01 :polarity - :ARG0 <pointer:6> :ARG1 ( <pointer:10> something :ARG1-of ( <pointer:11> have-degree-91 :ARG2 ( <pointer:12> mainline ) :ARG3 ( <pointer:13> more ) ) ) ) ) ) )  </g> [EOS]",I enjoy being up there and my family is there. ," I enjoy being up there because my family lives. , just mostly due"
"<t> At 9:27, after having been in the air for 45 minutes, United 93 acknowledged a transmission from the Cleveland Center controller. </t> <g> ( <pointer:0> possible-01 :ARG1 ( <pointer:1> help-01 :ARG0 ( <pointer:2> tabulate-01 :ARG1 ( <pointer:3> and :op1 ( <pointer:4> meet-03 :ARG1-of ( <pointer:5> actual-02 ) ) :op2 ( <pointer:6> act-02 :ARG0 ( <pointer:7> and :op1 ( <pointer:8> service :ARG1-of ( <pointer:9> fund-01 :ARG0 ( <pointer:10> agency :ARG1-of ( <pointer:11> same-01 ) ) ) ) :op2 ( <pointer:12> service :ARG1-of ( <pointer:13> fund-01 :ARG0 ( <pointer:14> agency :ARG1-of ( <pointer:15> differ-02 ) ) ) ) ) :mod ( <pointer:16> consequent ) ) ) ) :ARG1 ( <pointer:17> check-out-05 :ARG1 ( <pointer:18> truth-value :polarity-of ( <pointer:19> possible-01 :ARG1 ( <pointer:20> rely-01 :ARG1 ( <pointer:21> impression-03 :mod ( <pointer:22> this ) ) ) ) ) ) ) )  </g> [EOS]","At 9:27, United 93 interacted with the Cleveland Center controller."," United 93 acknowledged a transmission from the Cleveland Center controller. , after having"
"<t> You shouldn't drink that non-pasteurized milk, but hey, it never hurt us. </t> <g> ( <pointer:0> focus-01 :ARG0 ( <pointer:1> it ) :ARG2 ( <pointer:2> and :op1 ( <pointer:3> desktop ) :op2 ( <pointer:4> slash :op1 ( <pointer:5> client ) :op2 ( <pointer:6> server ) ) :op3 ( <pointer:7> compute-01 :mod ( <pointer:8> enterprise ) ) ) )  </g> [EOS]",We were never harmed by the milk but you should not drink it., Non-pasteurized milk is not good for you.  It never hurt us
<t> Both pilots had been killed (reported by one flight attendant). </t> <g> ( <pointer:0> and :op1 ( <pointer:1> roll-01 :ARG0 ( <pointer:2> woman ) ) :op2 ( <pointer:3> draw-02 :ARG0 <pointer:2> :ARG1 ( <pointer:4> spear :quant 2 ) ) :time ( <pointer:5> before :op1 ( <pointer:6> and :op1 ( <pointer:7> roll-01 :ARG0 ( <pointer:8> horse ) ) :op2 ( <pointer:9> break-01 :ARG0 <pointer:8> :ARG1 ( <pointer:10> rest ) ) ) ) )  </g> [EOS],All of the pilots have been killed. ," The pilots had been killed. , one flight attendant reported that they were"
