premise,hypo,generated_hypo
"<t> They took out all the rest (of the shrapnel), but the one in his eyebrow, they couldn't get it out. </t> <g> ( <pointer:0> state-01 :ARG1 ( <pointer:1> and :op1 ( <pointer:2> leave-15 :ARG0 ( <pointer:3> person :ARG0-of ( <pointer:4> audit-01 ) ) :ARG1 ( <pointer:5> profession ) :ARG1-of ( <pointer:6> frequent-02 ) :time ( <pointer:7> early :op1 ( <pointer:8> career :poss <pointer:3> ) ) :purpose ( <pointer:9> join-01 :ARG0 <pointer:3> :ARG1 ( <pointer:10> person :ARG0-of ( <pointer:11> have-rel-role-91 :ARG1 <pointer:3> :ARG2 ( <pointer:12> client ) ) ) ) ) :op2 ( <pointer:13> practice-01 :polarity - :ARG0 ( <pointer:14> person :ARG1-of ( <pointer:15> include-91 :ARG2 ( <pointer:16> person :ARG0-of ( <pointer:17> have-org-role-91 :ARG2 ( <pointer:18> accountant :mod ( <pointer:19> general ) ) ) ) :ARG3 ( <pointer:20> over :op1 <lit> 1/2 </lit> ) ) ) :ARG1 ( <pointer:21> account-01 :ARG1-of ( <pointer:22> public-02 ) ) ) ) )  </g> [EOS]",They were able to remove all the shrapnel except the one in his eyebrow.," They couldn't get the shrapnel out of his eyebrow. , they"
<t> They make up the class of Semantic Clue Elements. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> think-01 :ARG0 ( <pointer:2> they ) :ARG1 ( <pointer:3> have-03 :ARG0 <pointer:2> :ARG1 ( <pointer:4> and :op1 ( <pointer:5> money ) :op2 ( <pointer:6> job ) :op3 ( <pointer:7> succeed-01 :ARG0 <pointer:2> ) :op4 ( <pointer:8> everything ) ) ) :mod ( <pointer:9> all ) :ARG1-of ( <pointer:10> know-01 :ARG0 ( <pointer:11> you ) ) ) :op2 ( <pointer:12> job :polarity - :time ( <pointer:13> then ) ) :op3 ( <pointer:14> end-up-03 :ARG1 <pointer:2> :ARG2 ( <pointer:15> and :op1 ( <pointer:16> homeless :domain <pointer:2> ) :op2 ( <pointer:17> know-01 :polarity - :ARG0 <pointer:2> :ARG1 ( <pointer:18> anybody ) ) :op3 ( <pointer:19> money :polarity - ) ) ) :op4 ( <pointer:20> terrible-01 :ARG1 ( <pointer:21> it ) ) )  </g> [EOS],They comprise the category of Semantic Clue Elements.," Semantic Clue Elements are made up of them. , and the"
"<t> Um, not too many stories about my dad's childhood. </t> <g> ( <pointer:0> say-01 :ARG0 ( <pointer:1> plan :mod ( <pointer:2> this ) ) :ARG1 ( <pointer:3> contrast-01 :ARG1 ( <pointer:4> remain-01 :ARG1 ( <pointer:5> and :op1 ( <pointer:6> country-region :wiki <lit> Gaza Strip </lit> :name ( <pointer:7> name :op1 <lit> Gaza </lit> :op2 <lit> Strip </lit> ) ) :op2 ( <pointer:8> part :part-of ( <pointer:9> country ) :mod ( <pointer:10> center ) ) :op3 ( <pointer:11> corner :location ( <pointer:12> northwest ) ) :op4 ( <pointer:13> country-region :wiki <lit> West Bank </lit> :name ( <pointer:14> name :op1 <lit> West </lit> :op2 <lit> Bank </lit> ) ) :mod ( <pointer:15> ethnic-group :wiki <lit> Arabs </lit> :name ( <pointer:16> name :op1 <lit> Arab </lit> ) :ARG1-of ( <pointer:17> predominate-01 ) ) ) :ARG3 ( <pointer:18> control-01 :ARG0 <pointer:15> :ARG1 <pointer:5> : prep-as ( <pointer:19> country :wiki <lit> State of Palestine </lit> :name ( <pointer:20> name :op1 <lit> Palestine </lit> ) ) ) ) :ARG2 ( <pointer:21> form-01 :ARG0 ( <pointer:22> and :op1 ( <pointer:23> local-region :wiki <lit> Negev </lit> :name ( <pointer:24> name :op1 <lit> Negev </lit> :op2 <lit> Des?\u03a5rt </lit> ) :location ( <pointer:25> south ) ) :op2 ( <pointer:26> strip :location ( <pointer:27> coast ) :location ( <pointer:28> north ) ) ) :ARG1 ( <pointer:29> country :wiki <lit> Israel </lit> :name ( <pointer:30> name :op1 <lit> Israel </lit> ) :ARG1-of ( <pointer:31> new-01 ) ) ) ) )  </g> [EOS]",There aren't that many stories of my dad's childhood.," There are not many stories about my dad's childhood. ,not too"
"<t> The costs associated with demand uncertainty, which were previously connected primarily with fashion products'that is, the problem of selling a highly perishable item'have grown enormously for apparel retailers. </t> <g> ( <pointer:0> book :ARG1-of ( <pointer:1> bind-01 :ARG2 ( <pointer:2> leather ) ) :mod ( <pointer:3> regimental ) :location ( <pointer:4> inside ) :ARG0-of ( <pointer:5> have-03 :ARG1 ( <pointer:6> name :poss ( <pointer:7> person :ARG0-of ( <pointer:8> serve-01 ) :mod ( <pointer:9> each ) ) :ARG1-of ( <pointer:10> inscribed-01 :manner ( <pointer:11> due ) ) ) ) )  </g> [EOS]",Demand uncertainty costs have increased for retailers of apparel., The costs associated with demand uncertainty have grown greatly for apparel retailers. ...
"<t> I guess I want to say that it's been a real positive experience living here, because my, my mother really wants to move back up north because that's where she's from. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> person :wiki - :name ( <pointer:2> name :op1 <lit> Tom </lit> ) :ARG0-of ( <pointer:3> win-01 :ARG1 ( <pointer:4> supply-01 :ARG1 ( <pointer:5> product :wiki - :name ( <pointer:6> name :op1 <lit> Turtle </lit> :op2 <lit> Wax </lit> ) ) :duration ( <pointer:7> temporal-quantity :quant 1 :unit ( <pointer:8> year ) ) ) ) ) :op2 ( <pointer:9> receive-01 :ARG0 <pointer:1> :ARG1 ( <pointer:10> prize :poss <pointer:1> ) :time ( <pointer:11> as-soon-as :op1 ( <pointer:12> figure-out-05 :ARG0 ( <pointer:13> person :wiki - :name ( <pointer:14> name :op1 <lit> Shopping </lit> :op2 <lit> Avenger </lit> ) ) :ARG1 ( <pointer:15> thing :quant-of <pointer:5> :ARG0-of ( <pointer:16> constitute-01 :ARG1 <pointer:4> :ARG1-of ( <pointer:17> actual-02 ) ) ) ) :mod ( <pointer:18> just ) ) ) )  </g> [EOS]",Residing here has been a good overall experience for me though my mother being from the north wants to move back there., My mother wants to move back up north because that's where she is from. 
"<t> Presumably FAA would have provided such information, but we do not know how long that would have taken, nor how long it would have taken NEADS to locate the target. </t> <g> ( <pointer:0> increase-01 :ARG1 ( <pointer:1> share-01 :ARG0 ( <pointer:2> internet ) ) :ARG2 ( <pointer:3> times :quant 10 ) :domain ( <pointer:4> that ) )  </g> [EOS]",The time it would have taken for NEADS to locate the target is unknown., We don't know how long it would take NEADS to locate the target. 
<t> I write to ask you to become a supporter of the Moving Company. </t> <g> ( <pointer:0> oppose-01 :li <lit> -1 </lit> :ARG0 ( <pointer:1> government-organization :ARG0-of ( <pointer:2> administrate-01 ) ) :ARG1 ( <pointer:3> include-01 :ARG1 ( <pointer:4> reduce-01 :ARG1 ( <pointer:5> small-molecule :wiki <lit> Carbon dioxide </lit> :name ( <pointer:6> name :op1 <lit> CO2 </lit> ) ) ) :ARG2 ( <pointer:7> or :op1 ( <pointer:8> bill :wiki <lit> America's Affordable Health Choices Act of 2009 </lit> :name ( <pointer:9> name :op1 <lit> S. </lit> :op2 556 ) ) :op2 ( <pointer:10> bill :mod ( <pointer:11> any ) :mod ( <pointer:12> pollutant :quant ( <pointer:13> multiple ) ) ) ) ) :ARG1-of ( <pointer:14> strong-02 ) )  </g> [EOS],I'm writing because I would like you to support the Moving Company.," I want you to support the Moving Company. , when i write this"
<t> Our close neighbour. </t> <g> ( <pointer:0> say-01 :ARG0 ( <pointer:1> thing :ARG1-of ( <pointer:2> cover-02 :ARG0 ( <pointer:3> magazine :wiki <lit> News (United States) </lit> :name ( <pointer:4> name :op1 <lit> News </lit> ) ) ) ) :ARG1 ( <pointer:5> erode-01 :ARG0 ( <pointer:6> and :op1 ( <pointer:7> proliferate-01 :ARG0 ( <pointer:8> device :mod ( <pointer:9> computer :mod ( <pointer:10> small ) ) ) ) :op2 ( <pointer:11> ascend-01 :ARG1 ( <pointer:12> application :ARG1-of ( <pointer:13> base-02 :ARG2 ( <pointer:14> web ) ) ) ) ) :ARG1 ( <pointer:15> dominate-01 :ARG0 ( <pointer:16> company :wiki <lit> Microsoft </lit> :name ( <pointer:17> name :op1 <lit> Microsoft </lit> ) ) ) ) )  </g> [EOS],Our neighbor nearby.," Our closest neighbor. , when the internet is popular and more powerful than"
"<t> The changes now going on have their analog in the last century, when technological innovations of the day like railroads, telegraph, and steam power'developed for purposes far afield of retail, apparel, or textiles'helped transform the mass distri-bution of goods and information. </t> <g> ( <pointer:0> spot :ARG1-of ( <pointer:1> good-02 :ARG2 ( <pointer:2> blues ) ) :domain ( <pointer:3> and :op1 ( <pointer:4> organization :wiki <lit> Harvelle's Blues Club </lit> :name ( <pointer:5> name :op1 <lit> Harvelle's </lit> :op2 <lit> Blues </lit> :op3 <lit> Club </lit> ) :location ( <pointer:6> city :wiki <lit> Santa Monica, California </lit> :name ( <pointer:7> name :op1 <lit> Santa </lit> :op2 <lit> Monica </lit> ) ) ) :op2 ( <pointer:8> organization :wiki - :name ( <pointer:9> name :op1 <lit> Jack's </lit> :op2 <lit> Sugar </lit> :op3 <lit> Shack </lit> ) :location ( <pointer:10> city-district :wiki <lit> Hollywood, Los Angeles </lit> :name ( <pointer:11> name :op1 <lit> Hollywood </lit> ) ) ) :op3 ( <pointer:12> organization :wiki <lit> House of Blues </lit> :name ( <pointer:13> name :op1 <lit> House </lit> :op2 <lit> of </lit> :op3 <lit> Blues </lit> ) :location ( <pointer:14> city-district :wiki <lit> West Hollywood, Los Angeles </lit> :name ( <pointer:15> name :op1 <lit> West </lit> :op2 <lit> Hollywood </lit> ) ) ) ) )  </g> [EOS]",Mass distribution of goods and information was affected by technological innovations such the steam power.," The last century saw technological innovations.  When railroads, telegraph and"
"<t> And what's your major? </t> <g> ( <pointer:0> like-01 :ARG0 ( <pointer:1> i ) :ARG1 ( <pointer:2> go-out-17 :ARG0 <pointer:1> :ARG1 ( <pointer:3> fish-01 :ARG0 <pointer:1> :instrument ( <pointer:4> boat ) ) ) :ARG1-of ( <pointer:5> normal-02 ) :ARG1-of ( <pointer:6> cause-01 :ARG0 ( <pointer:7> have-03 :ARG0 <pointer:1> :ARG1 ( <pointer:8> problem :mod ( <pointer:9> such ) :topic ( <pointer:10> try-01 :ARG0 <pointer:1> :ARG1 ( <pointer:11> catch-01 :ARG0 <pointer:1> :ARG1 ( <pointer:12> fish :mod ( <pointer:13> type :mod ( <pointer:14> any ) ) ) ) ) :ARG0-of ( <pointer:15> cause-01 :ARG1 ( <pointer:16> enjoy-01 :ARG0 <pointer:1> :ARG1 ( <pointer:17> fish-01 :ARG0 <pointer:1> :ARG1-of ( <pointer:18> type-03 :ARG2 <pointer:4> ) ) :mod ( <pointer:19> just ) :degree ( <pointer:20> really ) ) ) ) ) ) :ARG1-of ( <pointer:21> instead-of-91 :ARG2 ( <pointer:22> and :op1 ( <pointer:23> like-01 :ARG0 <pointer:1> :ARG1 ( <pointer:24> fish-01 :ARG0 <pointer:1> :location ( <pointer:25> bank ) ) ) :op2 ( <pointer:26> try-01 :ARG0 ( <pointer:27> you ) :ARG1 ( <pointer:28> catch-01 :ARG0 <pointer:27> :ARG1 ( <pointer:29> anything :ARG0-of ( <pointer:30> swim-01 ) ) ) :mod ( <pointer:31> just ) ) ) ) ) "",</g> [EOS]",What are you currently majoring in?," What is your major? , and what's yours to go fishing for"
<t> I should worry. </t> <g> ( <pointer:0> entertain-01 :ARG0 ( <pointer:1> i ) :ARG1 ( <pointer:2> idea :topic ( <pointer:3> take-01 :ARG0 <pointer:1> :ARG1 ( <pointer:4> talent :poss <pointer:1> ) :ARG3 ( <pointer:5> market :mod ( <pointer:6> particular ) :mod ( <pointer:7> that ) ) ) ) :ord ( <pointer:8> ordinal-entity :value 1 ) )  </g> [EOS],I need to be worried.," I should be concerned. , entertain-me! (what idea would"
"<t> As one witness recalled, [It] was almost like there were parallel decisionmaking processes going on; one was a voice conference orchestrated by the NMCC . . . and then there was the [White House video teleconference]. </t> <g> ( <pointer:0> cause-01 :ARG0 ( <pointer:1> plan-01 :ARG0 ( <pointer:2> person :wiki - :name ( <pointer:3> name :op1 <lit> Mr. </lit> :op2 <lit> Brown </lit> ) ) :ARG1 ( <pointer:4> lead-02 :ARG0 ( <pointer:5> we ) :ARG1 <pointer:2> ) ) :ARG1 ( <pointer:6> contrast-01 :ARG1 ( <pointer:7> follow-01 :ARG1 <pointer:5> :mod ( <pointer:8> again ) ) :ARG2 ( <pointer:9> molest-01 :polarity - :ARG1 <pointer:5> ) :time ( <pointer:10> leave-11 :ARG0 <pointer:5> :ARG1 ( <pointer:11> house ) ) ) )  </g> [EOS]","A witness remembered that there were two simultaneous decisionmaking processes going on at once that morning, a voice conference by the NMCC and the White House video teleconference."," One witness said that there were multiple decision making processes. , [It"
"<t> There seems little point in going any further, except to say that this is the  Revised Edition ; one shudders to think of what might have been in the first edition. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> regulate-01 ) :op2 ( <pointer:2> nature :poss ( <pointer:3> serve-01 :ARG1 ( <pointer:4> deliver-01 :ARG1 ( <pointer:5> postal ) ) ) ) :ARG1-of ( <pointer:6> write-01 :ARG0 ( <pointer:7> person :ARG0-of ( <pointer:8> have-org-role-91 :ARG2 ( <pointer:9> editor ) ) ) ) )  </g> [EOS]",There isn't a point in continuing on., The Revised Edition is the best option.  explains why there's no need
"<t> But another aircraft was heading toward Washington, an aircraft about which NORAD had heard  United 93. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> cause-01 :ARG0 ( <pointer:2> resemble-01 :ARG1 ( <pointer:3> it ) ) :mod ( <pointer:4> yeah ) ) :snt2 ( <pointer:5> contrast-01 :ARG1 ( <pointer:6> think-01 :ARG0 ( <pointer:7> i ) :ARG1 ( <pointer:8> see-01 :ARG0 <pointer:7> :ARG1 ( <pointer:9> that ) :time ( <pointer:10> before ) ) ) :ARG2 ( <pointer:11> remember-01 :polarity - :ARG0 <pointer:7> :ARG1 ( <pointer:12> thing :ARG2-of ( <pointer:13> look-02 :ARG0 <pointer:9> ) ) ) ) )  </g> [EOS]",There was another plane going toward Washington at that time., Another aircraft was headed toward Washington. ...what NORAD had heard about
"<t> During the 1980s, however, the amount of inventory held by Federated ballooned while it faced bankruptcy. </t> <g> ( <pointer:0> choose-01 :ARG0 ( <pointer:1> he ) :ARG1 ( <pointer:2> person :wiki <lit> Meg Ryan </lit> :name ( <pointer:3> name :op1 <lit> Meg </lit> :op2 <lit> Ryan </lit> ) ) )  </g> [EOS]","During bankruptcy, Federated held far more inventory then it did before encountering financial trouble."," Federated faced bankruptcy in the 1980s. , when it was holding"
"<t> In part, that is attributable to the designation of his correspondents, who keep him informed on language that is not within earshot, as the  Lexicographic Irregulars,  an amusing reference the first time or two it was used but now beginning to cloy. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> dismount-01 :ARG0 ( <pointer:2> he ) ) :op2 ( <pointer:3> see-01 :ARG0 ( <pointer:4> person :wiki - :name ( <pointer:5> name :op1 <lit> Ca'daan </lit> ) ) :ARG1 ( <pointer:6> have-degree-91 :ARG1 <pointer:2> :ARG2 ( <pointer:7> small ) :ARG3 ( <pointer:8> more ) :ARG4 ( <pointer:9> rest ) ) ) )  </g> [EOS]",The Lexicographic Irregulars were an amusing reference at the beginning., His correspondents keep him informed on language that is not within earshot. 
<t> That is the basis of modern sewing operations in manufacturing facilities. </t> <g> ( <pointer:0> live-01 :ARG0 ( <pointer:1> and :op1 ( <pointer:2> he ) :op2 ( <pointer:3> person :ARG0-of ( <pointer:4> have-rel-role-91 :ARG1 <pointer:2> :ARG2 ( <pointer:5> wife ) ) ) :ARG1-of ( <pointer:6> surround-01 :ARG2 ( <pointer:7> and :op1 ( <pointer:8> care-03 :ARG0 <pointer:3> :ARG1 <pointer:1> ) :op2 ( <pointer:9> attend-02 :ARG0 <pointer:3> :ARG1 <pointer:1> ) ) ) ) :location ( <pointer:10> facility :wiki - :name ( <pointer:11> name :op1 <lit> Styles </lit> :op2 <lit> Court </lit> ) ) :manner ( <pointer:12> luxury :mod ( <pointer:13> every ) ) )  </g> [EOS],This is the core of sewing operations these days.," That is the basis of modern sewing operations. , and he lived there"
"<t> Thank, thank you for your stories. </t> <g> ( <pointer:0> cause-01 :ARG0 ( <pointer:1> function-01 :ARG0 ( <pointer:2> government-organization :wiki <lit> Government Accountability Office </lit> :name ( <pointer:3> name :op1 <lit> GAO </lit> ) ) :ARG1 ( <pointer:4> support-01 :ARG0 <pointer:2> :ARG1 ( <pointer:5> carry-out-03 :ARG0 <pointer:14> :ARG1 ( <pointer:6> responsible-03 :ARG0 <pointer:14> :ARG1 ( <pointer:7> and :op1 ( <pointer:8> make-01 :ARG0 <pointer:14> :ARG1 ( <pointer:9> decide-01 ) ) :op2 ( <pointer:10> oversee-01 :ARG0 <pointer:14> :ARG1 <pointer:14> ) ) ) ) ) :mod ( <pointer:11> primary ) ) :ARG1 ( <pointer:12> and :op1 ( <pointer:13> indicate-01 :ARG0 ( <pointer:14> number :quant-of ( <pointer:15> testify-01 :ARG0 ( <pointer:16> person :ARG1-of ( <pointer:17> expert-01 ) :poss ( <pointer:18> we ) ) :ARG2 ( <pointer:19> panel :mod <pointer:14> ) :frequency ( <pointer:20> rate-entity-91 :ARG2 ( <pointer:21> temporal-quantity :quant 1 :unit ( <pointer:22> year ) ) ) ) ) :ARG1 ( <pointer:23> responsive-02 :ARG0 <pointer:18> ) ) :op2 ( <pointer:24> reflect-01 :ARG1 <pointer:14> :ARG2 ( <pointer:25> and :op1 ( <pointer:26> impact-01 :ARG0 ( <pointer:27> work-01 :ARG0 <pointer:18> ) ) :op2 ( <pointer:28> important-01 :ARG1 <pointer:27> ) :op3 ( <pointer:29> value-01 :ARG1 <pointer:27> ) ) ) ) )  </g> [EOS]",Thanks for your stories.," Thank you for your stories. , thank You For Your Stories:)"
<t> We believe such statements do not reflect an adequate appreciation of the FAA's responsibility for the safety and security of civil aviation. </t> <g> ( <pointer:0> contrast-01 :ARG1 ( <pointer:1> hold-04 :ARG1 ( <pointer:2> match-03 ) :manner ( <pointer:3> intermittent :mod ( <pointer:4> only ) ) ) :ARG2 ( <pointer:5> and :op1 ( <pointer:6> pit-01 :ARG0 ( <pointer:7> match :wiki <lit> The Calcutta Cup </lit> :name ( <pointer:8> name :op1 <lit> Calcutta </lit> :op2 <lit> Cup </lit> :op3 <lit> Match </lit> ) :time ( <pointer:9> early :op1 ( <pointer:10> date-entity :month 4 ) ) ) :ARG1 ( <pointer:11> team :wiki <lit> Scotland national cricket team </lit> :name ( <pointer:12> name :op1 <lit> Scotland </lit> ) ) :ARG2 ( <pointer:13> team :wiki <lit> England national cricket team </lit> :name ( <pointer:14> name :op1 <lit> England </lit> ) :mod ( <pointer:15> enemy :mod ( <pointer:16> old ) ) ) ) :op2 ( <pointer:17> spectacle :mod ( <pointer:18> great ) :domain <pointer:7> ) ) )  </g> [EOS],FAA's role in aviation safety is not appropriately shown in the statements. ," The FAA is responsible for the safety and security of civil aviation. ,"
