Unnamed: 0,complete_signature,premise,hypothesis,label,signature
34253,Entailment.Entailment.Entailment,<t> A person notices that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34254,Entailment.Entailment.Entailment,<t> A person reveals that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34255,Entailment.Entailment.Entailment,<t> A person finds that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34256,Entailment.Entailment.Entailment,<t> A person admits that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34257,Entailment.Entailment.Entailment,<t> A person observes that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34258,Entailment.Entailment.Entailment,<t> A person sees that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34259,Entailment.Entailment.Entailment,<t> A person learns that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34260,Entailment.Entailment.Entailment,<t> A person acknowledges that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34261,Entailment.Entailment.Entailment,<t> A person understands that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34262,Entailment.Entailment.Entailment,<t> A person notes that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34263,Entailment.Entailment.Entailment,<t> A person recognizes that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34264,Entailment.Entailment.Entailment,<t> A person discovers that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Plus
34265,Entailment.Entailment.Entailment,<t> A person manages to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Minus
34266,Entailment.Entailment.Entailment,<t> A person begins to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Minus
34267,Entailment.Entailment.Entailment,<t> A person starts to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Minus
34268,Entailment.Entailment.Entailment,<t> A person serves to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Minus
34269,Entailment.Entailment.Entailment,<t> A person learns to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Minus
34270,Entailment.Entailment.Entailment,<t> A person dares to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Minus
34271,Entailment.Entailment.Entailment,<t> A person uses to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Minus
34272,Entailment.Entailment.Entailment,<t> A person gets to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Minus
34273,Entailment.Entailment.Entailment,<t> A person comes to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Minus
34274,Contradiction.Entailment.Contradiction,<t> A person forgets to cut mushrooms with a knife,A person is cutting some mushrooms </t>,2,Minus/Plus
34275,Contradiction.Entailment.Contradiction,<t> A person fails to cut mushrooms with a knife,A person is cutting some mushrooms </t>,2,Minus/Plus
34283,Contradiction.Entailment.Neutral,<t> A person refuses to cut mushrooms with a knife,A person is cutting some mushrooms </t>,1,Minus/Neutral
34284,Contradiction.Entailment.Neutral,<t> A person declines to cut mushrooms with a knife,A person is cutting some mushrooms </t>,1,Minus/Neutral
34286,Entailment.Entailment.Entailment,<t> A person shows that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Neutral
34287,Entailment.Entailment.Entailment,<t> A person determines that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Neutral
34288,Entailment.Entailment.Entailment,<t> A person confirms that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Neutral
34289,Entailment.Entailment.Entailment,<t> A person demonstrates that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Neutral
34290,Entailment.Entailment.Entailment,<t> A person helps to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Neutral
34291,Entailment.Entailment.Entailment,<t> A person haves to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Neutral
34292,Entailment.Entailment.Entailment,<t> A person ensures that it is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Neutral
34293,Entailment.Entailment.Entailment,<t> A person tends to cut mushrooms with a knife,A person is cutting some mushrooms </t>,0,Plus/Neutral
34387,Entailment.Entailment.Entailment,<t> A woman realizes that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34388,Entailment.Entailment.Entailment,<t> A woman knows that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34389,Entailment.Entailment.Entailment,<t> A woman remembers that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34390,Entailment.Entailment.Entailment,<t> A woman notices that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34391,Entailment.Entailment.Entailment,<t> A woman reveals that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34392,Entailment.Entailment.Entailment,<t> A woman finds that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34393,Entailment.Entailment.Entailment,<t> A woman admits that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34394,Entailment.Entailment.Entailment,<t> A woman observes that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34395,Entailment.Entailment.Entailment,<t> A woman sees that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34396,Entailment.Entailment.Entailment,<t> A woman learns that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34397,Entailment.Entailment.Entailment,<t> A woman acknowledges that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34398,Entailment.Entailment.Entailment,<t> A woman understands that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34399,Entailment.Entailment.Entailment,<t> A woman notes that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34400,Entailment.Entailment.Entailment,<t> A woman recognizes that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34401,Entailment.Entailment.Entailment,<t> A woman discovers that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Plus
34402,Entailment.Entailment.Entailment,<t> A woman manages to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Minus
34403,Entailment.Entailment.Entailment,<t> A woman begins to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Minus
34404,Entailment.Entailment.Entailment,<t> A woman starts to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Minus
34405,Entailment.Entailment.Entailment,<t> A woman serves to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Minus
34406,Entailment.Entailment.Entailment,<t> A woman learns to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Minus
34407,Entailment.Entailment.Entailment,<t> A woman dares to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Minus
34408,Entailment.Entailment.Entailment,<t> A woman uses to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Minus
34409,Entailment.Entailment.Entailment,<t> A woman gets to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Minus
34410,Entailment.Entailment.Entailment,<t> A woman comes to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Minus
34411,Contradiction.Entailment.Contradiction,<t> A woman forgets to talk on a telephonic device,A woman is talking on a telephone </t>,2,Minus/Plus
34412,Contradiction.Entailment.Contradiction,<t> A woman fails to talk on a telephonic device,A woman is talking on a telephone </t>,2,Minus/Plus
34420,Contradiction.Entailment.Neutral,<t> A woman refuses to talk on a telephonic device,A woman is talking on a telephone </t>,1,Minus/Neutral
34421,Contradiction.Entailment.Neutral,<t> A woman declines to talk on a telephonic device,A woman is talking on a telephone </t>,1,Minus/Neutral
34423,Entailment.Entailment.Entailment,<t> A woman shows that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Neutral
34424,Entailment.Entailment.Entailment,<t> A woman determines that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Neutral
34425,Entailment.Entailment.Entailment,<t> A woman confirms that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Neutral
34426,Entailment.Entailment.Entailment,<t> A woman demonstrates that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Neutral
34427,Entailment.Entailment.Entailment,<t> A woman helps to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Neutral
34428,Entailment.Entailment.Entailment,<t> A woman haves to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Neutral
34429,Entailment.Entailment.Entailment,<t> A woman ensures that she is talking on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Neutral
34430,Entailment.Entailment.Entailment,<t> A woman tends to talk on a telephonic device,A woman is talking on a telephone </t>,0,Plus/Neutral
34524,Entailment.Entailment.Entailment,<t> A man realizes that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34525,Entailment.Entailment.Entailment,<t> A man knows that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34526,Entailment.Entailment.Entailment,<t> A man remembers that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34527,Entailment.Entailment.Entailment,<t> A man notices that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34528,Entailment.Entailment.Entailment,<t> A man reveals that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34529,Entailment.Entailment.Entailment,<t> A man finds that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34530,Entailment.Entailment.Entailment,<t> A man admits that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34531,Entailment.Entailment.Entailment,<t> A man observes that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34532,Entailment.Entailment.Entailment,<t> A man sees that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34533,Entailment.Entailment.Entailment,<t> A man learns that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34534,Entailment.Entailment.Entailment,<t> A man acknowledges that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34535,Entailment.Entailment.Entailment,<t> A man understands that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34536,Entailment.Entailment.Entailment,<t> A man notes that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34537,Entailment.Entailment.Entailment,<t> A man recognizes that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34538,Entailment.Entailment.Entailment,<t> A man discovers that he is spreading dough,Dough is being spread by a man </t>,0,Plus/Plus
34539,Entailment.Entailment.Entailment,<t> A man manages to spread dough,Dough is being spread by a man </t>,0,Plus/Minus
34540,Entailment.Entailment.Entailment,<t> A man begins to spread dough,Dough is being spread by a man </t>,0,Plus/Minus
34541,Entailment.Entailment.Entailment,<t> A man starts to spread dough,Dough is being spread by a man </t>,0,Plus/Minus
34542,Entailment.Entailment.Entailment,<t> A man serves to spread dough,Dough is being spread by a man </t>,0,Plus/Minus
34543,Entailment.Entailment.Entailment,<t> A man learns to spread dough,Dough is being spread by a man </t>,0,Plus/Minus
34544,Entailment.Entailment.Entailment,<t> A man dares to spread dough,Dough is being spread by a man </t>,0,Plus/Minus
34545,Entailment.Entailment.Entailment,<t> A man uses to spread dough,Dough is being spread by a man </t>,0,Plus/Minus
