,premise,hypothesis,label
1909,<t> A cat is playing with a watermelon,One cat is playing with a watermelon </t>,0
1910,<t> A woman is dancing and a man is playing the keyboard,The woman is dancing and a man is playing the keyboard </t>,0
1911,<t> The person is peeling an onion,A person is peeling an onion </t>,0
1912,<t> A man is drawing some figures,A person is drawing some figures </t>,0
1913,<t> A girl is skipping rope in a park,A girl is skipping rope on a sidewalk </t>,1
1914,<t> The woman is pouring oil into the pan,Oil is being poured into the pan by the woman </t>,0
1915,<t> The men are putting suitcases into the trunk of a car,The men are placing suitcases in the trunk of a car </t>,0
1916,<t> A little girl is smiling and running out of the house,A girl in a white dress is running </t>,1
1917,<t> The person in the blue jacket is wearing a colorful helmet,A person in a blue jacket is wearing a colorful helmet </t>,0
1918,<t> Two women dressed in white and black are relaxing on a bench,Two women dressed in white and black are sitting on a bench </t>,1
1919,<t> A horse and its rider are leaping over a barrier,The horse is leaping over the rider at the barrier </t>,1
1920,<t> A dark black dog and a light brown dog are playing in the yard in the back,A dark black dog and a light brown dog are playing in the backyard </t>,0
1921,"<t> A pet dog is standing on the bank and is looking at another dog, which is brown, in the pond",A pet dog is standing on the bank and is looking at another brown dog in the pond </t>,0
1922,<t> A man is pouring oil into a pan,A man is pouring oil into a skillet </t>,0
1923,<t> An opponent is tackling a soccer player,A soccer player is being tackled by his opponent </t>,0
1924,<t> A man is strumming the guitar,The man is playing the flute </t>,1
1925,<t> A small boy in a striped shirt is sliding out of a green tube,A small shirtless boy is sliding into a green tube </t>,1
1926,<t> A man is singing and walking down the road,A man is singing and walking down the sidewalk </t>,1
1927,<t> A person is standing in the snow at the edge of a mountain,"A woman is standing at dusk on an almost pristine, snowy road, that is lit only by headlights </t>",1
1928,<t> Two bikes are being ridden by two people,Two people are riding a bike </t>,0
1929,<t> A man is sitting peacefully on a boat in front of the sunset near a flag,A man is on a boat in front of the sunset </t>,0
1930,<t> A dog is opening a can of food,A dog is opening a jar of food </t>,1
1931,<t> Two children are rolling in clean water,Two boys are laying in the ocean close to the beach </t>,1
1932,<t> A small guinea pig is gnawing and eating a piece of carrot on the floor,A guinea pig is eating a carrot </t>,0
1933,<t> A black dog is running in the snow,A dog is running through the snow </t>,0
1934,<t> A person is not making a bed,A person is eating at a table </t>,1
1935,<t> A girl in a brown dress is being surrounded by children and is closing her eyes,The sun is not shining on the face of the girl who is in a yellow dress </t>,1
1936,<t> A man is standing beside a birdcage which is large and colorful,The man is standing next to a bird cage </t>,0
1937,<t> The man surrounded by photographers is wearing a gray suit and glasses,The man surrounded by men with a camera is wearing a gray suit and glasses </t>,0
1938,"<t> A small boy in a shirt, which is yellow, is laughing on the beach",A little boy is wearing a yellow tank top and is laughing </t>,0
1939,<t> A person is throwing a cat at the ceiling,A cat is thrown at the ceiling by a person </t>,0
1940,<t> A man is cutting pieces of butter into a mixing bowl,Pieces of butter are being added to the stand mixer </t>,0
1941,<t> Children in red shirts are playing in the leaves,Three kids are jumping in the leaves </t>,1
1942,<t> A top violin player is standing on the roof over a man,A man is standing on a roof top and playing a violin </t>,1
1943,<t> A woman is slicing an onion,There is no woman cutting a potato </t>,1
1944,<t> Someone is drawing a person,The person is drawing </t>,0
1945,<t> A woman is walking in a city street,A man is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees </t>,1
1946,<t> A dog is lying on a trampoline,A dog is bouncing on a trampoline </t>,1
1947,<t> A man and a woman are walking,It is raining on a walking man </t>,1
1948,<t> The woman is pouring oil into a skillet,A chimp is angrily kicking a target </t>,1
1949,<t> The woman is playing a flute,A woman is playing a flute </t>,0
1950,<t> There is no dog barking at a ball,A dog is swimming after a tennis ball </t>,1
1951,<t> A man and two women are standing in a bright room by a table with candles,A man and two women in a darkened room are sitting at a table with candles </t>,1
1952,<t> A man in a big city is holding a sign and begging for money,A homeless man is putting down a sign and refusing some charity </t>,1
1953,"<t> A girl in a uniform, which is blue, is raising her arm.",The girl in the blue and white uniform is cheering </t>,1
1954,<t> Some cats are playing with each other,The cats are playing with each other </t>,0
1955,<t> A man is not drawing on a digital dry erase board,A man is drawing some figures </t>,1
1956,<t> The women are singing and dancing,The persons are singing and dancing </t>,0
1957,<t> The young boys are playing outdoors and the man is smiling nearby,The kids are playing outdoors near a man with a smile </t>,0
1958,<t> Three boys are jumping in the leaves,Three kids are jumping in the leaves </t>,0
1959,<t> A white dog is running through a snowy trail,A dog is running on a snowy path </t>,0
1960,<t> Two men are holding fishing poles and fishing tackle,Two men are holding fishing poles </t>,0
1961,<t> The dog is running into a brown light,A great dog is climbing a steep hill </t>,1
1962,<t> Pedestrians and cars are moving through a traffic jam in a small city,Some people and vehicles are on a crowded street </t>,1
1963,<t> The woman is penciling on eyeshadow,A woman is applying cosmetics to her eyelid </t>,0
1964,<t> A horse is being ridden by a man,The person is riding the horse </t>,0
1965,<t> A man is showing off a small monkey,A man is holding a big animal in one hand </t>,1
1966,<t> The black and white dog is running and a person stands behind it,A little dog is sprinting and the person who owns it is trying to catch it </t>,1
1967,<t> A woman is placing food in a pot of hot water,A woman is cooking food in a pot of hot water </t>,1
1968,<t> A big dog and a small white dog are playing together,A big dog and a small dog with a white coat are playing together </t>,0
1969,<t> A man is cutting an onion,An onion is being sliced by a woman </t>,1
1970,<t> A man is cooking a snake,A man is roasting a snake </t>,0
1971,<t> A black and white dog is playing with a broken volleyball,A black and white dog is playing with a broken ball </t>,0
1972,<t> A man is peeling an onion,A man is walking along a path through a wilderness </t>,1
1973,<t> The woman in a red costume is leaning against a wall made of bricks and playing an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument </t>,0
1974,<t> A man is playing a guitar,There is no man playing a flute </t>,1
1975,<t> One man is doing a bicycle trick in midair,The cyclist isn't performing a trick in the air </t>,1
1976,<t> Four children are doing backbends in the gym,Four children are doing backbends in the park </t>,1
1977,<t> A person is strongly whisking eggs in a bowl,One woman is beating two eggs in the bowl and using a whisk made of wire </t>,1
1978,<t> A sheepdog is grouping a herd of sheep,The sheepdog is grouping a herd of sheep </t>,0
1979,<t> A girl is applying makeup to her face,The girl is applying makeup to her face </t>,0
1980,<t> A woman is peeling a potato,The man is eating potato slices </t>,1
1981,<t> Two dogs are playing on the beach,There are no white dogs running and jumping along a beach </t>,1
1982,<t> Two men are fighting in a cattle pen,Two men are fighting in a pen for cattle </t>,0
1983,<t> Two children are lying in the snow and are drawing angels,Two people in snowsuits are lying in the snow and making snow angels </t>,1
1984,<t> A man is dancing upside-down on the ceiling,A man is idling on the floor </t>,1
1985,<t> A man and a woman are driving down the road in an open-air vehicle,Two persons are driving down the street in a jeep </t>,1
1986,<t> The man is slicing bread,A woman is slicing herbs </t>,1
1987,<t> The man is tossing a kid into the swimming pool that is near the ocean,One man is tossing a kid into the swimming pool that is near the ocean </t>,0
1988,<t> The man with brown hair is wearing sunglasses and is sitting listlessly at a table with cans of soda and other drinks,A young man with brown hair and sunglasses is sitting in front of some cans of soda </t>,0
1989,<t> The men are not talking,Some women are talking </t>,1
1990,<t> A man is slicing a carrot with a knife,A man is putting away a carrot </t>,1
1991,<t> A mountain is being climbed by two men,One man is climbing a rock wall and another man is holding a rope </t>,1
1992,<t> A man is buttering a piece of bread,A man is buttering a slice of bread </t>,0
1993,<t> A bride with a white dress is looking down,A bride with a white veil is looking down </t>,1
