,premise,hypothesis,label
1887,<t> A woman is using a sewing machine,A woman is sewing with a machine </t>,entailment
1888,<t> The girl is spraying the plants with water,The girl is watering the plants </t>,entailment
1889,<t> A lady is surfing and riding a wave,A blonds girl is surfing </t>,neutral
1890,<t> A woman is exercising,A man is not dancing </t>,neutral
1891,<t> A woman is cutting a potato,There is no woman slicing an onion </t>,neutral
1892,<t> A man is opening a small package that contains headphones,A man is opening a package that contains headphones </t>,entailment
1893,<t> A laughing man is dyeing a shirt black on the table which you cannot sit at ,A man wearing a dyed black shirt is sitting at the table and laughing </t>,neutral
1894,<t> The woman in a red costume is leaning against a wall made of bricks and playing an instrument,A woman in a red dress is playing an instrument </t>,entailment
1895,<t> A bearded man is sitting by a shopping cart and is dropping a cardboard sign,A bearded man is standing by a shopping cart and is holding a cardboard sign </t>,neutral
1896,"<t> A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling","A red sweatshirt with a smiling lady upon it is suited to be worn with light brown hair, earrings and a necklace  </t>",neutral
1897,<t> A woman dressed in elegant clothing is inside a crowd of people and is looking down,An elegant woman is inside a crowd of people and is looking down </t>,entailment
1898,<t> The woman is cooking eggs,The woman is cooking something </t>,entailment
1899,<t> The person is not going into the water,The man is going into the water </t>,neutral
1900,<t> A small dog is lying on a bed,A small dog is lying on the bed </t>,entailment
1901,<t> A man is playing the guitar,A person is listening to a trumpet playing </t>,neutral
1902,<t> Somebody is boiling okra in a pot,Someone is boiling okra in a pot </t>,entailment
1903,<t> The girl is recklessly jumping onto a car,The girl is recklessly jumping onto a vehicle </t>,entailment
1904,<t> The girl in the blue and white uniform is cheering,"A girl in a uniform, which is blue, is lowering her arm </t>",neutral
1905,<t> A man is loading a rifle with bullets,A woman is seasoning a ham </t>,neutral
1906,<t> A boy is shredding a calendar,A boy is studying a calendar </t>,neutral
1907,<t> A man is exercising,A happy baby is laughing </t>,neutral
1908,<t> People wearing costumes are gathering in a forest and are looking in the same direction,Masked people are looking in the same direction in a forest </t>,entailment
1909,<t> A cat is playing with a watermelon,One cat is playing with a watermelon </t>,entailment
1910,<t> A woman is dancing and a man is playing the keyboard,The woman is dancing and a man is playing the keyboard </t>,entailment
1911,<t> The person is peeling an onion,A person is peeling an onion </t>,entailment
1912,<t> A man is drawing some figures,A person is drawing some figures </t>,entailment
1913,<t> A girl is skipping rope in a park,A girl is skipping rope on a sidewalk </t>,neutral
1914,<t> The woman is pouring oil into the pan,Oil is being poured into the pan by the woman </t>,entailment
1915,<t> The men are putting suitcases into the trunk of a car,The men are placing suitcases in the trunk of a car </t>,entailment
1916,<t> A little girl is smiling and running out of the house,A girl in a white dress is running </t>,neutral
1917,<t> The person in the blue jacket is wearing a colorful helmet,A person in a blue jacket is wearing a colorful helmet </t>,entailment
1918,<t> Two women dressed in white and black are relaxing on a bench,Two women dressed in white and black are sitting on a bench </t>,neutral
1919,<t> A horse and its rider are leaping over a barrier,The horse is leaping over the rider at the barrier </t>,neutral
1920,<t> A dark black dog and a light brown dog are playing in the yard in the back,A dark black dog and a light brown dog are playing in the backyard </t>,entailment
1921,"<t> A pet dog is standing on the bank and is looking at another dog, which is brown, in the pond",A pet dog is standing on the bank and is looking at another brown dog in the pond </t>,entailment
1922,<t> A man is pouring oil into a pan,A man is pouring oil into a skillet </t>,entailment
1923,<t> An opponent is tackling a soccer player,A soccer player is being tackled by his opponent </t>,entailment
1924,<t> A man is strumming the guitar,The man is playing the flute </t>,neutral
1925,<t> A small boy in a striped shirt is sliding out of a green tube,A small shirtless boy is sliding into a green tube </t>,neutral
1926,<t> A man is singing and walking down the road,A man is singing and walking down the sidewalk </t>,neutral
1927,<t> A person is standing in the snow at the edge of a mountain,"A woman is standing at dusk on an almost pristine, snowy road, that is lit only by headlights </t>",neutral
1928,<t> Two bikes are being ridden by two people,Two people are riding a bike </t>,entailment
1929,<t> A man is sitting peacefully on a boat in front of the sunset near a flag,A man is on a boat in front of the sunset </t>,entailment
1930,<t> A dog is opening a can of food,A dog is opening a jar of food </t>,neutral
1931,<t> Two children are rolling in clean water,Two boys are laying in the ocean close to the beach </t>,neutral
1932,<t> A small guinea pig is gnawing and eating a piece of carrot on the floor,A guinea pig is eating a carrot </t>,entailment
1933,<t> A black dog is running in the snow,A dog is running through the snow </t>,entailment
1934,<t> A person is not making a bed,A person is eating at a table </t>,neutral
1935,<t> A girl in a brown dress is being surrounded by children and is closing her eyes,The sun is not shining on the face of the girl who is in a yellow dress </t>,neutral
1936,<t> A man is standing beside a birdcage which is large and colorful,The man is standing next to a bird cage </t>,entailment
1937,<t> The man surrounded by photographers is wearing a gray suit and glasses,The man surrounded by men with a camera is wearing a gray suit and glasses </t>,entailment
1938,"<t> A small boy in a shirt, which is yellow, is laughing on the beach",A little boy is wearing a yellow tank top and is laughing </t>,entailment
1939,<t> A person is throwing a cat at the ceiling,A cat is thrown at the ceiling by a person </t>,entailment
1940,<t> A man is cutting pieces of butter into a mixing bowl,Pieces of butter are being added to the stand mixer </t>,entailment
1941,<t> Children in red shirts are playing in the leaves,Three kids are jumping in the leaves </t>,neutral
1942,<t> A top violin player is standing on the roof over a man,A man is standing on a roof top and playing a violin </t>,neutral
1943,<t> A woman is slicing an onion,There is no woman cutting a potato </t>,neutral
1944,<t> Someone is drawing a person,The person is drawing </t>,entailment
1945,<t> A woman is walking in a city street,A man is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees </t>,neutral
1946,<t> A dog is lying on a trampoline,A dog is bouncing on a trampoline </t>,neutral
1947,<t> A man and a woman are walking,It is raining on a walking man </t>,neutral
1948,<t> The woman is pouring oil into a skillet,A chimp is angrily kicking a target </t>,neutral
1949,<t> The woman is playing a flute,A woman is playing a flute </t>,entailment
1950,<t> There is no dog barking at a ball,A dog is swimming after a tennis ball </t>,neutral
1951,<t> A man and two women are standing in a bright room by a table with candles,A man and two women in a darkened room are sitting at a table with candles </t>,neutral
1952,<t> A man in a big city is holding a sign and begging for money,A homeless man is putting down a sign and refusing some charity </t>,neutral
1953,"<t> A girl in a uniform, which is blue, is raising her arm.",The girl in the blue and white uniform is cheering </t>,neutral
1954,<t> Some cats are playing with each other,The cats are playing with each other </t>,entailment
1955,<t> A man is not drawing on a digital dry erase board,A man is drawing some figures </t>,neutral
1956,<t> The women are singing and dancing,The persons are singing and dancing </t>,entailment
1957,<t> The young boys are playing outdoors and the man is smiling nearby,The kids are playing outdoors near a man with a smile </t>,entailment
1958,<t> Three boys are jumping in the leaves,Three kids are jumping in the leaves </t>,entailment
